iter	Logloss
1514	0.3719765218
1515	0.3719437358
1516	0.3718847046
1517	0.3718646749
1518	0.3718391571
1519	0.3718153992
1520	0.3717868601
1521	0.3717512817
1522	0.3717230479
1523	0.3716955922
1524	0.3716777191
1525	0.3716455078
1526	0.3716183268
1527	0.3715879618
1528	0.3715346527
1529	0.3715079295
1530	0.3714849396
1531	0.3714610392
1532	0.3714399618
1533	0.3714114634
1534	0.3713924866
1535	0.3713645274
1536	0.3713445282
1537	0.3713186442
1538	0.3712991384
1539	0.3712683156
1540	0.3712491811
1541	0.3712256165
1542	0.3711899719
1543	0.3711625519
1544	0.3711440531
1545	0.3711140188
1546	0.3710863953
1547	0.3710646667
1548	0.3710338593
1549	0.3710042013
1550	0.37097111
1551	0.3709418488
1552	0.3709131063
1553	0.3708856506
1554	0.370842392
1555	0.3708246562
1556	0.3707990417
1557	0.3707794952
1558	0.370755071
1559	0.3707250671
1560	0.3707012533
1561	0.37067777
1562	0.3706489003
1563	0.3706307068
1564	0.3706185048
1565	0.370592392
1566	0.3705762533
1567	0.3705519969
1568	0.3705261993
1569	0.3704994202
1570	0.3704771271
1571	0.3704529928
1572	0.3704243724
1573	0.3704032186
1574	0.3703776143
1575	0.370354894
1576	0.3703320313
1577	0.3703103536
1578	0.370288854
1579	0.3702698873
1580	0.3702426503
1581	0.3702177124
1582	0.3701827698
1583	0.3701595815
1584	0.3701425425
1585	0.370125946
1586	0.3701125387
1587	0.3700923157
1588	0.3700692749
1589	0.3700399831
1590	0.3700171458
1591	0.369992335
1592	0.3699712524
1593	0.3699464773
1594	0.3699178772
1595	0.3698845011
1596	0.3698634949
1597	0.3698359985
1598	0.3698180186
1599	0.3698014628
1600	0.3697764537
1601	0.3697464193
1602	0.3697278188
1603	0.3696869609
1604	0.3696671906
1605	0.3696425171
1606	0.3696105906
1607	0.3695903015
1608	0.3695675507
1609	0.3695436401
1610	0.3695171509
1611	0.3695049032
1612	0.3694805247
1613	0.3694546814
1614	0.3694294586
1615	0.3694069163
1616	0.3693828786
1617	0.3693569082
1618	0.3693282572
1619	0.3693073883
1620	0.3692885488
1621	0.3692598572
1622	0.369241094
1623	0.3692190247
1624	0.3691934408
1625	0.3691729228
1626	0.369143458
1627	0.3691260885
1628	0.3691090393
1629	0.3690909119
1630	0.3690731354
1631	0.3690521291
1632	0.3690329641
1633	0.3690207876
1634	0.3689966634
1635	0.368971934
1636	0.3689553172
1637	0.3689372457
1638	0.3689201355
1639	0.3688958181
1640	0.3688785553
1641	0.3688515778
1642	0.3688332316
1643	0.3688096313
1644	0.3687843933
1645	0.3687577515
1646	0.3687392069
1647	0.3687135518
1648	0.3686890666
1649	0.3686660817
1650	0.3686354218
1651	0.3686093445
1652	0.3685900574
1653	0.3685728302
1654	0.3685524394
1655	0.3685390676
1656	0.3685166931
1657	0.368494105
1658	0.3684755707
1659	0.3684518382
1660	0.3684326121
1661	0.3684173533
1662	0.3683951569
1663	0.3683696391
1664	0.3683480275
1665	0.3683168132
1666	0.3682981771
1667	0.3682764028
1668	0.3682522278
1669	0.3681798452
1670	0.3681550191
1671	0.3681266276
1672	0.3681021525
1673	0.3680783437
1674	0.3680529531
1675	0.3680214132
1676	0.3679996134
1677	0.3679822845
1678	0.3679587758
1679	0.3679271444
1680	0.3679174042
1681	0.3678994497
1682	0.3678760274
1683	0.3678613688
1684	0.3678354543
1685	0.3678140615
1686	0.3677892558
1687	0.3677684072
1688	0.3677444814
1689	0.3677212067
1690	0.3676928202
1691	0.3676704814
1692	0.3676559397
1693	0.3676288503
1694	0.3676034139
1695	0.3675807444
1696	0.3675686747
1697	0.3675431773
1698	0.367522995
1699	0.3674951935
1700	0.3674707133
1701	0.367451945
1702	0.3674300435
1703	0.3674075165
1704	0.3673809916
1705	0.3673627828
1706	0.3673465932
1707	0.3673240306
1708	0.3673012187
1709	0.3672807414
1710	0.3672485453
1711	0.3672267151
1712	0.3672085826
1713	0.3671872406
1714	0.3671615346
1715	0.3671447805
1716	0.3671230164
1717	0.3671055959
1718	0.3670838928
1719	0.3670622559
1720	0.3670461731
1721	0.367016449
1722	0.3669900258
1723	0.3669726868
1724	0.3669500173
1725	0.3669273224
1726	0.3669083455
1727	0.3668842265
1728	0.3668619385
1729	0.3668445689
1730	0.3668276011
1731	0.3668068186
1732	0.3667791494
1733	0.3667656403
1734	0.3667419993
1735	0.3667096507
1736	0.366690684
1737	0.3666670634
1738	0.3666324921
1739	0.3666089071
1740	0.3665834757
1741	0.3665638987
1742	0.366549586
1743	0.3665327911
1744	0.3665070445
1745	0.3664789124
1746	0.3664621582
1747	0.3664400991
1748	0.3664136861
1749	0.3663969727
1750	0.3663783264
1751	0.3663549093
1752	0.3663291779
1753	0.3663068441
1754	0.3662861176
1755	0.3662613475
1756	0.3662385203
1757	0.3662231547
1758	0.36620342
1759	0.3661785482
1760	0.3661534526
1761	0.3661264547
1762	0.3661069539
1763	0.3660909373
1764	0.3660794271
1765	0.3660598195
1766	0.3660456543
1767	0.3660176442
1768	0.366005422
1769	0.3659897207
1770	0.3659713236
1771	0.365926829
1772	0.3659083455
1773	0.3658921712
1774	0.365871638
1775	0.3658394725
1776	0.3658145498
1777	0.3657972209
1778	0.3657583771
1779	0.3657433828
1780	0.3657257996
1781	0.3657091014
1782	0.3656899211
1783	0.3656682332
1784	0.3656497192
1785	0.3656305186
1786	0.3656136627
1787	0.3655949453
1788	0.3655787964
1789	0.3655543467
1790	0.3655359548
1791	0.3655200246
1792	0.3655020396
1793	0.3654643911
1794	0.365442983
1795	0.3654201152
1796	0.3653925781
1797	0.3653759766
1798	0.3653592834
1799	0.365331604
1800	0.3653118439
1801	0.365293869
1802	0.3652728017
1803	0.365258606
1804	0.3652306213
1805	0.3652071584
1806	0.3651802521
1807	0.3651551361
1808	0.3651278839
1809	0.365114802
1810	0.3650961355
1811	0.3650856374
1812	0.3650707601
1813	0.3650554148
1814	0.3650274048
1815	0.3649881439
1816	0.3649626007
1817	0.3649364421
1818	0.3649163208
1819	0.3648982951
1820	0.364884079
1821	0.3648408661
1822	0.3648249156
1823	0.3648002574
1824	0.3647855784
1825	0.3647693888
1826	0.3647584585
1827	0.3647264353
1828	0.3647057343
1829	0.3646819916
1830	0.3646609548
1831	0.3646357676
1832	0.364617218
1833	0.3645994619
1834	0.3645644531
1835	0.3645462443
1836	0.3645202332
1837	0.3644950205
1838	0.3644694519
1839	0.3644499003
1840	0.3644289602
1841	0.3644053599
1842	0.3643873749
1843	0.3643665314
1844	0.3643398997
1845	0.3643245494
1846	0.3642886302
1847	0.3642616018
1848	0.3642479706
1849	0.3642344716
1850	0.364213501
1851	0.3641878306
1852	0.364164683
1853	0.3641438904
1854	0.3641189423
1855	0.3640936381
1856	0.3640750122
1857	0.3640422516
1858	0.364021286
1859	0.3640037587
1860	0.363979421
1861	0.3639545237
1862	0.3639375407
1863	0.3639100494
1864	0.3638795471
1865	0.3638579814
1866	0.3638350677
1867	0.3638114115
1868	0.3637918854
1869	0.3637728475
1870	0.3637447459
1871	0.3637219238
1872	0.3636978607
1873	0.3636771393
1874	0.3636642405
1875	0.3636526794
1876	0.3636300456
1877	0.3636080526
1878	0.3635814006
1879	0.3635622304
1880	0.3635509389
1881	0.3635305684
1882	0.3635072276
1883	0.3634855398
1884	0.3634612325
1885	0.3634434916
1886	0.3634198507
1887	0.3634003906
1888	0.3633844045
1889	0.3633668111
1890	0.3633381348
1891	0.363317042
1892	0.3632954559
1893	0.3632702688
1894	0.36324499
1895	0.363229599
1896	0.3632026113
1897	0.3631834056
1898	0.36316008
1899	0.3631378021
1900	0.3631226349
1901	0.3631098531
1902	0.3630855153
1903	0.3630630391
1904	0.3630341034
1905	0.3630092926
1906	0.3629837952
1907	0.3629627228
1908	0.3629214528
1909	0.362898056
1910	0.36287942
1911	0.3628580271
1912	0.3628355052
1913	0.3628154653
1914	0.3627943573
1915	0.3627744751
1916	0.362758077
1917	0.3627362213
1918	0.3627089437
1919	0.3626873932
1920	0.362657018
1921	0.3626434479
1922	0.3626180623
1923	0.3626012472
1924	0.3625777079
1925	0.3625613454
1926	0.3625377197
1927	0.3625241547
1928	0.3624980927
1929	0.3624491221
1930	0.3624275564
1931	0.3624012146
1932	0.3623721924
1933	0.3623583425
1934	0.362335144
1935	0.3623174133
1936	0.3622946981
1937	0.3622733205
1938	0.3622528076
1939	0.3622003072
1940	0.3621837667
1941	0.3621646372
1942	0.3621444244
1943	0.3621248627
1944	0.3621037954
1945	0.3620209961
1946	0.3619982859
1947	0.3619817556
1948	0.3619600118
1949	0.3619427541
1950	0.3619171855
1951	0.3618921305
1952	0.3618724874
1953	0.3618612417
1954	0.3618372243
1955	0.361815211
1956	0.3617941589
1957	0.3617721405
1958	0.3617500254
1959	0.3617256622
1960	0.3617098134
1961	0.3616969604
1962	0.3616772054
1963	0.3616493581
1964	0.3616330058
1965	0.3616086528
1966	0.3615879313
1967	0.3615749512
1968	0.3615472921
1969	0.3615290883
1970	0.3615044556
1971	0.3614860586
1972	0.3614674886
1973	0.361450414
1974	0.3614299876
1975	0.3614150187
1976	0.3613898621
1977	0.3613681691
1978	0.3613472392
1979	0.3613323568
1980	0.3613108368
1981	0.361294693
1982	0.3612823079
1983	0.3612624613
1984	0.3612447205
1985	0.3612267253
1986	0.3612059326
1987	0.3611855214
1988	0.3611646779
1989	0.3611412557
1990	0.3611246948
1991	0.3611038462
1992	0.3610767873
1993	0.3610596466
1994	0.3610384674
1995	0.3610147095
1996	0.3610003408
1997	0.3609770711
1998	0.3609607188
1999	0.3609352163
